Name,Country,ID
ex-Deathtrap,Turkey,7005
verying,China,6514
NTC,Brazil,6267
manUplay,Finland,6023
noKappa,Poland,6763
TwisteD,Hungary,7502
YOUR OWN MIRCALE,China,6515
AGT,Brazil,6268
ex-g3x,Brazil,7503
Revoluted,Finland,6024
FlipSid3 Africa,South Africa,6764
sylloM,Poland,7255
TOASTBROT,Germany,7006
XPC,Poland,6025
No way,Brazil,6269
YOUR OWN MIRACLE,China,6516
jA&apos;Vi,Portugal,7007
Jaguar,Guatemala,7504
White Rabbit,South Africa,6765
Elusive,Pakistan,7256
To The Top,Brazil,6270
n1ce,Hungary,6766
Brave or warrior,China,6517
Vengeance,Romania,6026
Eyeshield,Portugal,7008
Intex,Pakistan,7257
UNK1ND,Colombia,7505
USA,United States,6271
CYGANS,Romania,6027
MeMyself&amp;I,France,7009
TShow,Brazil,6767
Fountain of Fire,China,6518
Game4Glory,Pakistan,7258
Vortex,Colombia,7506
Mexico,Mexico,6272
MONARCHS,Germany,6028
Immortals,Brazil,7010
dreamWorks ,Brazil,6768
0,Other,7259
hmm,Germany,7507
PUZZLES,China,6519
UNLEASHED,Sweden,6029
Canada,Canada,6273
DEMONIO,Brazil,6769
PANDA,Lithuania,7011
Moral Alliance,Poland,7260
GCG,Germany,7508
EFV,China,6520
Apoka Academics,Brazil,6770
Caseking,Germany,6030
Crystallize,Sweden,6274
Dai Dai,Brazil,7012
Vae Victis,Belgium,7261
EDITME,United Kingdom,6521
BOTS,Australia,7509
EYES ON U,Europe,6275
Acer,Sweden,6031
ProGaming,Brazil,6771
RoyalClub,Brazil,7013
dd,Belgium,7262
Invisible Wings,India,7510
Ancients,Hungary,6522
Gamerdesk,Germany,6032
Altitude,South Africa,6276
BlackSheep,Paraguay,6772
TEAM1231,Serbia,7014
Skinlordz,Latvia,7511
SHAAVEJI,Latvia,6523
FakeOutNation,United States,7263
Azerbaijan,Azerbaijan,6277
VG.CyberZen,China,6773
Keyd Stars,Brazil,6033
harmless blub,Germany,7015
EZmarket.org,Denmark,6524
TRIS SVIITRAS,Latvia,7512
spray&apos;n&apos;pray,Ukraine,7264
Egypt,Egypt,6278
Signature,Thailand,6774
SYNRGY,Canada,6034
kriklekrakle,Germany,7016
Team1,Ukraine,7265
The Scrimmers,United States,6525
BFS,Estonia,7513
Tunisia,Tunisia,6279
Space Jam,Russia,7017
Atlantis,Spain,6035
Long Live Democracy,Hong Kong,6775
aeternus,United States,6526
Vengeance,Ukraine,7266
iNET,Uruguay,7514
Algeria,Algeria,6280
DarkPassage,Turkey,7018
Mindplay,Spain,6036
Savage Wolves,Vietnam,6776
KaBuM.IDM,Brazil,7515
Spassk,Russia,7267
Just Make it Fast,United States,6527
overGame,Spain,6037
Mahameru,Indonesia,6777
Morocco,Morocco,6281
ex-CPH Wolves,Denmark,7019
.Russia,Russia,7268
Hidden Potential,United States,6528
Uranus,Brazil,7516
Spirit,Russia,7020
Why.eSports,Portugal,6038
South Africa,South Africa,6282
7GU6,Hong Kong,6778
wickeds1ck,Russia,7269
Empath,United States,6529
Tainted Minds,Australia,7517
ex-noMERCY,Poland,7021
Georgia,Georgia,6283
Invited,Canada,6039
TitaNs,Singapore,6779
TCC,Australia,7518
Leapfrog,Singapore,7270
Dictionary,China,6530
Albania,Albania,6284
Creation,Serbia,7022
Chosen5,Jordan,6780
ALSEN fe,Poland,6040
Stacked Like Pancakes,Australia,7519
iGamerWorld,Indonesia,7271
Devils Advocates ,China,6531
CSatse,Hungary,7023
Libya,Libya,6285
CM Storm,Germany,6041
BFFsIRL,Sweden,6781
Raiders,Spain,7520
dAT fe,Russia,6532
Neolution,Thailand,7272
MTW,Denmark,6286
EHOME,China,7024
!EDIT,Russia,7521
demonlaget,Sweden,6782
MnM,Germany,6042
YP Ladies,Russia,6533
Shukufuku Sunshine,Singapore,7273
Torpedo,Sweden,6287
demonlaget,Sweden,7025
Sniper Squad,Russia,7522
Noble Pride,United States,6043
LPM,Russia,6534
TDJSF,Denmark,6783
Sabertooth,Vietnam,7274
BTY,United States,6288
GrabbarnaGrus,Sweden,7026
B2A,United States,6044
1337,Russia,7523
Perrinho Sin Colinha,Chile,6784
Vikings.Vortex,Vietnam,7275
TEAM.TDA,China,6535
LDLC White,France,6045
mixbanan,Sweden,7027
Later kidz,United States,6289
BOOYAKA,Russia,7524
Innova,Brazil,6785
TheOwls,Vietnam,7276
Unikrn,Europe,6536
Starfactory,China,7525
TRICKED,Hungary,6046
LGR,Finland,7028
Luminosity,Brazil,6290
TSG,Brazil,6786
a-game raise,Korea,7277
BET,Mongolia,6537
Dethrone,United States,6047
Swarm,United States,6291
AC-130,China,7029
Lynx,China,7526
YETTI,Korea,7278
LDDM,Brazil,6787
Groovy,Colombia,6538
ceh9,Ukraine,7030
Conquest,Canada,6292
Wings.V,China,7527
Crashers,Brazil,6788
Death Note,South Africa,6048
BE INFAMOUS,Korea,7279
OVP,Colombia,6539
iNTRO,Korea,7280
HegemonyPerson,China,7528
Veneration,South Africa,6293
Clockwork,United States,6049
NBK,France,7031
BigGods,Brazil,6789
LeyHorse,Colombia,6540
Eastern Mysterious Power,China,7529
apEX,France,7032
Bulldog,United Kingdom,7281
HG,China,6790
Aperture,South Africa,6294
BOXR,United States,6050
The Huggies,Colombia,6541
HOLYHIGH,China,7530
For Gamers,Estonia,7282
Artyk,Colombia,6542
BOTS,United States,6791
fix,Ukraine,7033
Aposis,Denmark,6295
LDLC Blue,France,6051
Dima,Russia,7034
Fenix Frost,United States,6052
ex-Orbit,Netherlands,6296
Prospects,United States,6792
Mighty44,Russia,7283
Gamers INC,Colombia,6543
Miami Flamingos,Argentina,7531
CS-GO.rs,Serbia,6793
Off Constantly,United States,6053
GruBy,Poland,7035
CeX,United Kingdom,6297
VG.Potential,China,7284
Bounty Hunters,Colombia,6544
BIG,Germany,7532
KKona,Canada,6794
kRYSTAL,Germany,7036
fish123,United Kingdom,6298
CYBERIA,Philippines,7285
Immersive,United States,6054
North,Denmark,7533
MIRAV3,Colombia,6545
EasyMind,Portugal,6795
jjjjj,Philippines,7286
Furlan,Poland,7037
qwerty,Sweden,7534
WOOSAH,United States,6055
Teamless.gg,Sweden,6299
Evident Victory,Spain,6546
TransacT,Germany,7287
Precision Gaming,Canada,6056
TSK,Sweden,6300
ROG SPUNJ,Australia,7535
kajsk1ng,Netherlands,7038
Hanoi Vortex,Vietnam,6547
RedLine,Portugal,6796
Splyce,United States,6301
?,Denmark,6548
Mostly Harmless,Canada,6057
ArchAngels,Sweden,7039
3R2L,Portugal,6797
TYSKER,Germany,7288
ROG adreN,United States,7536
Worst Players,Ukraine,6302
Handface,Ukraine,6549
CAZ,Iceland,6058
ROG Maikelele,Sweden,7537
Hyper,Canada,7289
Kuwait,Kuwait,7040
2KILL,Brazil,6798
China,China,6303
Supreme,Ukraine,6550
UAE,United Arab Emirates,7041
Rock,Hungary,6059
Furious,Argentina,6799
CANADA,Canada,7290
ROG fl0m,United States,7538
Thailand,Thailand,6304
U-BOT,Russia,6060
Rejected,Chile,6800
NPME,Russia,6551
Hong Kong,Hong Kong,7042
Kiwi Pride,New Zealand,7291
ROG Skyyart,France,7539
Malaysia,Malaysia,6305
Botter Brt,Sweden,6061
FireUP,New Zealand,7292
mmmm,Russia,6552
Taiwan,Taiwan,7043
Magnum Monsters,Argentina,6801
ROG IzakOOO,Poland,7540
Sri Lanka,Sri Lanka,6306
Iran,Iran,7044
8),New Zealand,7293
Dynasty,Chile,6802
ROG Luke,Taiwan,7541
Infernal Paradise,Russia,6553
1. Holdet,Denmark,6062
Vietnam,Vietnam,6307
VenoM,New Zealand,7294
Vulcan Squad,Uruguay,6803
South Korea,Korea,7045
ROG zonixx,Germany,7542
semXorah,Brazil,6554
Badger,Norway,6063
Singapore,Singapore,6308
VenoM,New Zealand,7295
nGw,Hungary,6804
Lebanon,Lebanon,7046
ydkme ,CIS,7543
Orbit fe,Sweden,6555
DENiED,Europe,6064
Saudi Arabia,Saudi Arabia,7047
South Korea,Korea,6309
BLACK.p,Sweden,6805
AweR,New Zealand,7296
OVERDRIVE,Russia,7544
SteamAnalyst,United States,6556
e9,Denmark,6065
Nevermad,Denmark,6806
Pakistan,Pakistan,7048
Japan,Japan,6310
Blue Meanie,New Zealand,7297
$HAMELE$$,Russia,7545
FoxamoX,Denmark,6066
NTN,Argentina,6557
Alpha,Denmark,6807
Bahrain,Bahrain,7049
Indonesia,Indonesia,6311
ColdGame,Russia,7546
Frederiksberg,Denmark,6067
Dutch Prodigy,Netherlands,7298
Guerreros del Mouse,Argentina,6558
Mongolia,Mongolia,7050
SuperMassive,Turkey,6808
India,India,6312
Marienlyst,Denmark,7547
newNature,Argentina,6559
Asterion,Netherlands,7299
Free Transfer,Denmark,6068
TogetherAsOne,Macedonia,6809
Force of Nature,Chile,7051
Kyrgyzstan,Kyrgyzstan,6313
ROG Pala,Europe,7548
Brekan,Argentina,6560
The Untouchables,Netherlands,7300
FUGL?,Denmark,6069
aimclub,Europe,6810
Philippines,Philippines,6314
Seven11,Denmark,7052
ROG Pansy,Other,7549
Ventus,South Africa,6561
3P,Belgium,7301
h$fyre,Denmark,6070
South Korea,Korea,7053
Broken Alliance,United States,6811
Palestine,Palestine,6315
Mystical,Argentina,7550
Pixel Hunters,South Africa,6562
Operation Kino,Brazil,7302
kRoGhs KanonEr,Denmark,6071
Jordan,Jordan,7054
Nepal,Nepal,6316
Tricked Academy,Denmark,7551
Insolent,United States,6812
AT POWERHOUSE,Austria,7303
MDK,South Africa,6563
malefiQ,Iceland,6072
1337HUANIA,Lithuania,7552
hard&apos;N&apos;play,Ukraine,6317
Inside,Czech Republic,7055
Team of Miracles,Czech Republic,7304
PewPew-Armada,South Africa,6564
melty,France,6073
5Peaks,Philippines,7056
5FRAGS.EKB,Russia,7553
HD4R,Latvia,6318
TNT,Canada,6814
SV,World,7305
Orbis,South Africa,6565
MIXERINO,Denmark,6074
SpawnKilled,Canada,7057
1944,Lithuania,7554
OMNIPOTENCE,Denmark,6319
Mist Globals,United States,6815
Make it Happen,Ecuador,7306
UbS,South Africa,6566
no_rhythm,Denmark,6075
One,Other,6816
ROYALS,United Kingdom,7555
Unity,Denmark,7058
Aspen,Norway,6320
ReVamped,Guatemala,7307
Imagination,South Africa,6567
re:take,Norway,6076
Insomnia,Canada,6817
X,Denmark,7059
Tricksters,CIS,7556
Coast,United States,6321
Epsilon Hype,Sweden,7308
online Bots,South Africa,6568
Sapiens,Denmark,6077
Grimalkin,United States,6818
Misfits,United States,7557
NokSuKao,Russia,7060
Zaga Talent,Mexico,7309
GameplayDNA,Lithuania,6322
xTc,South Africa,6569
Sharkgaming,Denmark,6078
Los Mariachis,Portugal,7061
Ajax,United States,7558
Third pupil,United States,6819
GREAT ONE-LINERS,Bulgaria,6323
Guerilla Method,Serbia,7310
FONA,Denmark,6079
DEEZ NUTS,Europe,6570
TEMPEST,Denmark,6080
UMass,United States,6571
Los Jefes,Denmark,6324
Wet Bandits,United States,6820
XFXQ,China,7311
SBS,United States,7559
Kalashnikov 47,Sweden,7062
n00t n00t,United States,7560
3v,Portugal,6325
Dogmen,United States,6572
TJ&apos;S HELTE,Denmark,6081
PSISTORM,United States,6821
GimmeSomeCANDY,Norway,7063
nGse,China,7312
Young Money Militia,United States,6822
L.O.R.D,China,7561
Wings,China,6573
New ReVoL,China,7313
ex-melty fe,France,6082
Phantoms,Portugal,7064
VERY T0X1C,Poland,6326
Property fe,Europe,6083
BOF.Gaming,China,7562
Kitfoxes,United States,6823
ex-USSR,Poland,6574
Gdansk Lions,Poland,6327
GUTS,Australia,7065
Elite Wolves,Peru,7314
Phoenix,Germany,6575
Distinct5,Poland,6328
ASDF,Australia,7066
SYG,Vietnam,6824
DTA,United States,7563
ICY Phoenix,Norway,6084
panic,Peru,7315
JAYOB,Brazil,6329
Orgless Kings,Europe,7564
Epsilon fe,France,6085
Majestic Lions,Slovakia,6576
SesiBaren,Denmark,6825
Luccini,Peru,7316
Reload,Australia,7067
iGamerz fe,France,6086
Not Today,Peru,7317
myRevenge,Serbia,6577
The Working Men,United Kingdom,7068
Anxiety Pack,Poland,6330
MVW,France,7565
Fox Stratos,Sweden,6826
Play It Cool All-Stars,Sweden,6578
Norse,Norway,7318
Reap What You Sow,United States,6331
eSport Engine,Europe,6087
"v0rtex 5	",Korea,7069
404OrgNotFound,Denmark,6827
Playing Ducks,Lithuania,7566
Octupus1,Jordan,6579
Perilous Fury,United Kingdom,6088
Furious,Korea,7070
kexpz,Chile,7319
EZ on The Soul,United States,6332
FOXTROT,Denmark,6828
B.O.O.T-d[S],Singapore,7567
Rimi,Latvia,6580
The Last Resort,United Kingdom,6089
Nomad,Korea,7071
Skal du begraves?,Denmark,6829
Zeta Strike,Chile,7320
Excellence,United States,6333
WeRise,United States,7568
I Wasn&apos;t Trying ,United Kingdom,6090
Leaf,Sweden,6581
Games Academy,Brazil,6334
Feel the Glory,Argentina,7321
m0nster white,Korea,7072
@SNULLE,Denmark,6830
LMNT,United States,7569
ANT-,Turkey,6582
Levitate,United States,6335
XENEX,United Kingdom,6091
!nsurgents,Denmark,6831
Focus,Argentina,7322
fruits,Hungary,7073
IEMKT,United States,7570
wH-,Finland,6583
BitterSweetGG,United States,6336
MALIK,United Kingdom,6092
Delete,Denmark,7074
Iwku,Sweden,6832
FT,Taiwan,7323
demise,Norway,6584
TheGosuCrew,United States,7571
Bolivia,Bolivia,7075
CORE,Mongolia,6337
ENZO,Hong Kong,7324
MythicEU,United Kingdom,6093
SvQmmerICruzares,Denmark,6833
Galaxy,United States,7572
KappaMA,Morocco,6585
Genus,Portugal,7076
AfterClap,Denmark,6834
1hp,Vietnam,6338
Vega Squadron,Russia,6094
Eat My Potato,Hong Kong,7325
xqR,Singapore,6339
k1ck oldschool,Portugal,7326
GamersLeague,Sweden,6835
WHAT!,United States,7573
Viva Algeria,Algeria,6586
VB Mate,Australia,6095
Parallax,New Zealand,7077
b2W,Vietnam,6340
Project Lunacy,Serbia,7327
BOT Bardolph,Other,7078
Tog,Denmark,6836
Sneaky Assasins,Australia,6096
Royal Flush Seven,United States,7574
Remo Brave,Brazil,6587
iSg.vA,Singapore,6341
FPL,Europe,7328
Team juliano,Other,7079
EnVision,Canada,7575
Steelseries,Australia,6097
aNimus,Norway,6837
Whisper,Kuwait,6588
LDLC Espoir,France,7329
m0nster,Korea,6342
Nihilum,United States,6098
Wololos,Spain,7080
7642,Thailand,7576
Camel Riders,Jordan,6589
Vacuous Baboons,Denmark,6838
Hyper4mance,Tunisia,6590
renameme,Other,7330
Aquiver.BLU,Denmark,6839
Vindicta,Singapore,7577
Black Dragons,Brazil,7081
GIANT5,Croatia,6099
EURONICS,Germany,6343
RB,Serbia,6100
Aquiver.RED,Denmark,6840
ex-Findictus,Finland,7578
MIXCAT,Finland,6344
iGame.com,Finland,7331
JustPassingBy,United Arab Emirates,6591
Reason fe,Russia,7082
zorro,Finland,7579
vVv,United States,6101
hiddenOP,Sweden,6841
roflhehe,Norway,6345
Heaven,Germany,7083
enable,Denmark,6592
Puppet5,Chile,7332
WMTF,Turkey,6102
FUAH,Denmark,7580
Plantronics,Sweden,6842
Fredde,Sweden,6346
mCon,Netherlands,6593
Wild,Chile,7333
EYESports fe,Russia,7084
Wrecking,Bulgaria,6103
Absolute,Japan,7581
420pm,Russia,6594
Vatos Locos,Greece,6347
Tekweb,Norway,6843
FiRENATiON,Azerbaijan,7334
Executors,Serbia,7085
AllTheRage,Lithuania,6595
Anubis,Egypt,7335
Liondogs,Greece,6348
Rogue.mix,Denmark,7582
DIONAPPA,Greece,6104
Energy Pacemaker,China,7086
Influx Nordic,Denmark,6844
hNp.black,Ukraine,6596
HUE1,Sweden,7087
eSportsLab Black,Georgia,7336
AbsoluteTerror,Japan,6349
Telos,Denmark,6845
Delinquent Habits,Greece,6105
Vexilla,CIS,7583
Miraculous Hawks,Hong Kong,6350
Inside,Denmark,6846
exceL,Canada,7088
Quest,CIS,6597
Tortues Ninja,France,7584
Dank Deaglez,Sweden,7337
H2B,Hungary,6106
lost,North America,7089
MASSACRE-ZONE,Slovenia,6107
temporary,Denmark,6847
Maaischguet,Switzerland,7338
Rynnkkviikset,Finland,7585
Threats,Vietnam,6598
pzlate,United States,7090
Brutality,India,6352
VeritasAequitas,Sweden,7586
Bar rv og sandaler,Denmark,6848
Insidious,Singapore,6108
KULAK,Russia,6599
KPI,Spain,7339
Replays.net,Russia,7091
Far East Boys,Russia,6600
MiTH,Thailand,6353
SMAZING,United States,7587
MVP.karnal,Malaysia,6109
n0_0rg,Europe,6849
Wolsung,Latvia,7340
the pickles,United Kingdom,6850
Detornator,Japan,6601
Puzzle,China,6110
5POWER,China,7092
Penguin,Taiwan,6354
Golden Children,Poland,7341
vitrioL,United States,7588
5Love.N4,China,7093
summit,Korea,6602
MOTV,Philippines,6355
walkover,Denmark,6851
ExcelsioR,World,7342
Mastermind ,Brazil,6111
Strictly Business,United States,7589
Master Grade,China,7094
Lazy,Korea,6603
Rampage Killers,Brazil,6112
h00liGaNz,United States,6356
Ulti,Malaysia,7343
Dem Boyz,Sweden,6852
The Foundation,United States,7590
EpideM1c,Korea,6604
RAID,Germany,6357
Overpowered,Slovenia,7095
Ambition,United States,7591
exceL,United Kingdom,6113
Recca,Indonesia,7344
Flash,Denmark,6853
KOWABUNGA,France,6358
Enigma6,United States,7592
Guatemala,Guatemala,7096
LeviAthaN,Korea,6605
LEFTOVERS,Poland,7345
GLG,United Kingdom,6114
WarMonkeys,Iceland,6854
MadLore,Korea,6606
Dominican Republic,World,7097
RTWA,Sweden,6359
LaVidaLoca!,Poland,7593
aimLess,Belgium,6115
Destructive 5,India,7346
Fragsters,Denmark,6855
mEmentomori,Korea,6607
LOS MOUCHACHOS,France,6116
eaZyQuaL,Denmark,6360
Noxide,Australia,7594
Krydsild,Denmark,6856
BOT,United Arab Emirates,7347
El Salvador,World,7098
5fd,Korea,6608
FLUGGENKLINGENKEIN,Serbia,6361
Entity,India,7348
JAM,Australia,7595
ACE,Canada,6117
WDHA,Europe,6857
Synthetik,Canada,7099
TemFirst,Korea,6609
Tempo Storm,Brazil,6118
summa.gg,Spain,6362
Overcome,India,7349
Wicked,Denmark,6858
SSU,Australia,7596
Curiosity,South Africa,7100
Number,Korea,6610
ngomg!,Norway,6119
European Misfits,Sweden,6363
707,Australia,7597
Dare2Dream,India,7350
FAB,Germany,6859
Comanche,CIS,7101
Nevereverland,Singapore,7351
Taiwan Z,Taiwan,7102
Ollebolle,Denmark,6860
LaFontaine,Korea,6611
ex-eLevate,United States,6364
Banishers,United States,7598
Noble Honor,United States,6121
Oslo Lions,Norway,7103
Quantaya,Denmark,6861
Dimension 5,Singapore,7352
SoCal Stars,United States,7599
Vault,Colombia,6366
LaFaint,Korea,6613
GrayFace,Sweden,6122
Mix &amp; Match,Singapore,7353
Rush,United States,7104
Bananaboys,Norway,6862
InSmokesWeTrust,Russia,7600
ezkatka,Poland,6614
Misery,United States,6367
ex-Fenix,United States,6123
MVP PK,Korea,7354
Blight,United States,7105
fLYVERNE,Denmark,6863
silhouette,North America,7601
OpTic,United States,6615
Red Instinct,France,6368
Epsilon,Spain,6124
eUnited,United States,7106
RED,Mongolia,7355
Gam.Academy,Russia,7602
WinOut,Brazil,6864
Gathers,Brazil,6616
Dead Pixels,Sweden,6369
228,Moldova,6125
Uzbekistan,Uzbekistan,7107
NorthSideWolves,Mongolia,7356
Fueguitos,Argentina,7603
Escape,Europe,6865
Asus ROG,France,6370
Santos.DeX,Brazil,6617
blitzkRieg,Bulgaria,6126
Mazaalai,Mongolia,7357
4dimensioN,Japan,7108
BATTALION,Brazil,7604
Lucendi Azolt,United States,6866
MiA,Slovenia,6127
Hangover,Mongolia,7358
CNB,Brazil,6618
Born in Mongolia,Mongolia,7109
unKnights,France,6371
DSS,United States,6867
Checkmate,Brazil,7605
Jake Bube,Serbia,6128
852,Hong Kong,7110
m0nsterOS,Korea,7359
INTZ,Brazil,6619
CSGL,Poland,6372
ViCi,China,7606
Devour,Other,6868
VIP,Mongolia,7360
3 NEW 2 OLD,Hong Kong,7111
AlienTech,Brazil,6620
mesport.hu,Hungary,6129
uber g33ks,Denmark,6373
RivaL,United States,6869
ex-DarkPassage,Turkey,7607
Vexed fe,Europe,7608
Giveway,Hong Kong,7112
g3x,Brazil,6621
AlienTech.Black,Portugal,6130
TS-Netteux,France,6374
NiceShot,Denmark,7361
Booty Clappers,United States,6870
CG,Sweden,6622
beGenius,France,6131
MVP Academy,Korea,7609
Evazust,Thailand,7362
Vexed,France,6375
Secret fe,Europe,6871
ViRGiN5,Hong Kong,7113
Method,Russia,6132
!!EDIT,Other,7610
Auctur,Estonia,6623
Area08 fe,Sweden,6872
glassysky,Thailand,7363
Majestic,Brazil,7114
Coast,United States,6377
Orbit,Brazil,6133
VG.Renascence,China,7611
Blojexpressen,Sweden,6624
Famou5,Indonesia,7364
mCon fe,Netherlands,6873
Buddha California,Hong Kong,7115
IDM,Brazil,6874
ONEGODLIKE,Thailand,7365
Ben&apos;s Anime Team,United States,7612
RUZKI,Europe,6625
TwistoFate,China,6378
Kinguin,Poland,6134
nGse,Hong Kong,7116
MINLATE,France,6626
Noble,United States,6135
Rize fe,Europe,6875
PewPewX,Hong Kong,7117
Animal Squad,Australia,6379
Red Reserve,Sweden,7613
RHD,Singapore,7366
Golden Vipers B,Moldova,6136
GODS.WIN,Iceland,6627
TBD-PL,Poland,7118
Available!,Australia,6380
Quantum Bellator Fire,Russia,7367
Merciless,Brazil,7614
Wyvern Ladies,Sweden,6876
Editme,Albania,6381
HoP,Hungary,7615
SK,Brazil,6137
MMCLUB,Europe,7119
nKnown fe,Germany,6877
Mociustempler ,China,7368
VECA,Iceland,6628
Entropy,Europe,7120
Planetkey fe,Denmark,6878
FRENCH CANADIANS,Canada,7616
Sententia Mortis,Sweden,6382
EHOME.Female,China,7369
INFINITY,Sweden,6138
Deathtrap,Turkey,6629
New4.wolf,China,7370
CSGOEvo White,Germany,6383
FACEIT Staff,United Kingdom,6139
WWGGKTA,Sweden,7121
Dynasty,Argentina,6630
doyoueven fe,Europe,6879
Neckbeard,United States,7617
father,United States,7618
ENYO fe,Denmark,6880
ATSIKI,Germany,7122
MaxAndRelax,Europe,6384
rEAK,Chile,6631
AE,China,7371
Clan-Mystik Staff,France,6140
BOOOOAT,United States,7619
ZDM,China,7372
HUEHUE,Russia,7123
Zenith,Mongolia,6881
XPC Staff,Romania,6141
Lansquenet,China,6632
Trifecta,United States,6385
wakfu,United States,7620
LiberateD,Korea,6882
RJ Absolute,Japan,7373
passions,Sweden,7124
Rough.Shark,China,6633
Arenazero.net Staff,Spain,6142
Winterfox,New Zealand,6386
HanoiAnimals,Vietnam,6883
Rstar,China,6634
CERUS,United States,7621
Ambition,China,7374
/r/Globaloffensive,United States,6143
ProGamers,Brazil,7125
fSociety,Australia,6387
HKTP,Hong Kong,6884
eFuture,China,6635
RGN.tv Staff,United States,6144
Sector One,Belgium,7375
xD,United States,7622
mySemperFi,Norway,6388
Exotic Island,Brazil,7126
editme,Other,7376
exceL Endpoint,United Kingdom,7623
Gaming.dk Staff,Denmark,6145
Mercenaries,Indonesia,6885
Eastern Vikings,Denmark,6636
Fragzone,Australia,7127
GamePlan Staff,Europe,6146
ex-Titan,France,6637
ExsequoR,Singapore,6886
ThaiFrilla,Sweden,7377
Premier Rejects,Canada,7624
TeamLessNana,France,6390
Supremacy,Australia,7128
dreamchasers,Sweden,7378
Death,France,7625
1st eSports,Thailand,6887
ex-Astral Authority,United States,6638
Freaks4U Staff,Germany,6147
Riotous,Australia,7129
GRS.GP,Serbia,6391
Gfinity Staff,United Kingdom,6148
ExoPlan,Denmark,7626
nerdRage,Europe,6639
Imanity,Thailand,6888
FTW,Portugal,7379
All-Star Dragon,Other,6392
E-Corp,France,6889
WASD,Denmark,7627
Hungarian Esport TV,Hungary,6149
SSU White,Australia,7130
EZG,United States,6640
Evil Monkeys,Australia,7380
SSU Black,Australia,7131
FlipSid3 Staff,Ukraine,6150
Obey.Alliance,United States,6641
Superheroes,Hungary,6890
All-Star Tiger,Other,6393
TANTRUM,Denmark,7628
Cypher,Australia,7381
SLTV.selectah Staff,Ukraine,6151
Erase,Albania,7132
Alpha Sydney,Australia,6642
Mostly Animosity,United States,6891
TOTOH,Brazil,7629
Play2Win,Spain,6394
STORM.CN,Australia,7382
F7,Australia,7133
neS,Australia,7383
HellRaisers.pro Staff,Ukraine,6152
Third Equinox,United States,6892
Circa,United States,7630
Viboras,Morocco,6643
XPRESIV&apos;E,Lithuania,6395
Global Sanction,Australia,7134
SK Staff,Europe,6153
The Trash Pandas,Australia,7384
Exodus,Singapore,6893
Mouse Control,United States,7631
Made in Algeria,Algeria,6644
ExAequo,Italy,6396
uX,Germany,6154
Incept,Australia,7135
Savor the Fear,Mongolia,6894
Generation Digital,Tunisia,6645
Cortex,Australia,7385
Just A Glimpse,United States,7632
RIP Fonty,Italy,6397
Blacklist,Tunisia,6646
Erase,Australia,7136
EZskins.com,United Kingdom,6155
Absolute Monster,Vietnam,6895
CQM,Australia,7386
5Aces,Estonia,7633
iDomina,Italy,6398
ElDonz,United Arab Emirates,7387
Superstars,Morocco,6647
Nocturns,Argentina,7137
mindplay,United States,7634
olofmeister,Sweden,6156
PRIDE,Poland,6896
EasyFix,Romania,6399
pashaBiceps,Poland,6157
Chosen5,Other,7388
ADD,Australia,7138
Crooz Rascal Jester,Japan,6648
slashLVL,United States,7635
visomvet,Sweden,6897
TES,Italy,6400
Dire Wolves,Australia,6158
Grinny Bankers,Australia,7139
Atlantic,Sweden,6649
iNTERWEBZ,Macedonia,7636
elements,India,7389
Swag Silicone,Italy,6401
B.O.O.T,China,6898
Rapture Play,Japan,6402
Radical,Sri Lanka,7390
face 2 face,Australia,6159
pipoo,Sweden,6650
slisk,Sweden,7140
levelONE Academy,Macedonia,7637
LGD,China,6899
carboN,South Africa,6403
ENTiTY.Gold,India,7391
Subzero,Australia,6160
INSHAKER,Poland,7141
Chrome,Finland,7638
Americas All-Stars,United States,6900
Gambit,Kazakhstan,6651
Uber Noobs,Croatia,6404
Skyfire,Australia,6161
Kafan,India,7392
HOMELESS,Poland,7142
Europe All-Stars,Europe,6901
eFuture,Denmark,7639
GameAgents,Europe,6652
Orgless,Europe,6405
VingeN,Sweden,6162
JMDaiM2GaME,India,7393
Dignitas fe,Canada,7640
Pufiki,Russia,7143
ex-melty,France,6653
GODSENT,Sweden,6902
Vination,Sweden,6163
SkinsVault,Belarus,6406
L4Org,United States,7641
Japaleno,Sweden,7144
MAXXPOWER ,Russia,6654
ENTiTY.Blue,India,7394
RENAMEME,Sweden,6903
DenDD,Sweden,6407
Mortality,United States,6164
ex-Publiclir,Sweden,6904
D!gital M1nd,Russia,6655
Vulcan,India,7395
Tengri,Kazakhstan,7145
rehti.cs,Finland,7642
Leader-1,United States,6165
Arcade,Russia,6408
Alter Your Ego,United Kingdom,6905
finshhh,France,7146
EMD,Finland,7643
MIST,Russia,6656
ezOKplease,India,7396
BulletsRage.Pro,Portugal,6409
Botka Boyz,Russia,6906
Astral Authority,United States,6166
Disappeared,Russia,6657
TACO.RED,Finland,7644
KotK,Jordan,7147
Outlaws,Bulgaria,7397
nEophyte,Czech Republic,6410
BOTIDA DE COCO,Brazil,6907
3HOURS,Russia,6658
FPLC,Europe,7398
Phenomenon,Russia,6167
Saints,Finland,7645
Millennium,Georgia,7148
1337,Sweden,6168
Mythic,South Africa,7646
teamRage,Russia,6659
Bulldozer,Korea,7399
FTW.Evo,Portugal,6411
Swift,United Arab Emirates,7149
FIVE,China,6908
DDX,Russia,6660
HWA,Turkey,7150
AG.white,China,6909
